表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,カテゴリー,章番号,文番号
又,接続詞,*,*,*,*,*,又,マタ,マタ,< 章なし >,0,0
あすこ,名詞,一般,*,*,*,*,あすこ,アスコ,アスコ,< 章なし >,0,0
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ,< 章なし >,0,0
来,動詞,自立,*,*,カ変・来ル,連用形,来る,キ,キ,< 章なし >,0,0
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >,0,0
な,助詞,終助詞,*,*,*,*,な,ナ,ナ,< 章なし >,0,0
という,助詞,格助詞,連語,*,*,*,という,トイウ,トユウ,< 章なし >,0,0
、,記号,読点,*,*,*,*,、,、,、,< 章なし >,0,0
寒い,形容詞,自立,*,*,形容詞・アウオ段,基本形,寒い,サムイ,サムイ,< 章なし >,0,0
様,名詞,非自立,助動詞語幹,*,*,*,様,ヨウ,ヨー,< 章なし >,0,0
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,< 章なし >,0,0
魅力,名詞,一般,*,*,*,*,魅力,ミリョク,ミリョク,< 章なし >,0,0
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,< 章なし >,0,0
私,名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ,< 章なし >,0,0
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,< 章なし >,0,0
戦か,動詞,自立,*,*,五段・カ行イ音便,未然形,戦く,オノノカ,オノノカ,< 章なし >,0,0
せ,動詞,接尾,*,*,一段,連用形,せる,セ,セ,< 章なし >,0,0
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >,0,0
。,記号,句点,*,*,*,*,。,。,。,< 章なし >,0,0
にぶ色,名詞,一般,*,*,*,*,鈍色,ニブイロ,ニブイロ,< 章なし >,0,1
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >,0,1
暗,形容詞,自立,*,*,形容詞・アウオ段,ガル接続,暗い,クラ,クラ,< 章なし >,0,1
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,< 章なし >,0,1
私,名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ,< 章なし >,0,1
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >,0,1
全世界,名詞,固有名詞,一般,*,*,*,全世界,ゼンセカイ,ゼンセカイ,< 章なし >,0,1
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,< 章なし >,0,1
覆い,動詞,自立,*,*,五段・ワ行促音便,連用形,覆う,オオイ,オオイ,< 章なし >,0,1
つくし,動詞,非自立,*,*,五段・サ行,連用形,つくす,ツクシ,ツクシ,< 章なし >,0,1
て,助詞,接続助詞,*,*,*,*,て,テ,テ,< 章なし >,0,1
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,< 章なし >,0,1
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >,0,1
。,記号,句点,*,*,*,*,。,。,。,< 章なし >,0,1
恐らくは,副詞,一般,*,*,*,*,恐らくは,オソラクハ,オソラクワ,< 章なし >,0,2
音,名詞,一般,*,*,*,*,音,オト,オト,< 章なし >,0,2
も,助詞,係助詞,*,*,*,*,も,モ,モ,< 章なし >,0,2
匂,名詞,一般,*,*,*,*,匂,ニオイ,ニオイ,< 章なし >,0,2
も,助詞,係助詞,*,*,*,*,も,モ,モ,< 章なし >,0,2
、,記号,読点,*,*,*,*,、,、,、,< 章なし >,0,2
触覚,名詞,一般,*,*,*,*,触覚,ショッカク,ショッカク,< 章なし >,0,2
さえ,助詞,係助詞,*,*,*,*,さえ,サエ,サエ,< 章なし >,0,2
も,助詞,係助詞,*,*,*,*,も,モ,モ,< 章なし >,0,2
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,< 章なし >,0,2
私,名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ,< 章なし >,0,2
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >,0,2
身体,名詞,一般,*,*,*,*,身体,シンタイ,シンタイ,< 章なし >,0,2
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ,< 章なし >,0,2
蒸発,名詞,サ変接続,*,*,*,*,蒸発,ジョウハツ,ジョーハツ,< 章なし >,0,2
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,< 章なし >,0,2
て,助詞,接続助詞,*,*,*,*,て,テ,テ,< 章なし >,0,2
了,名詞,固有名詞,人名,名,*,*,了,リョウ,リョー,< 章なし >,0,2
って,助詞,格助詞,連語,*,*,*,って,ッテ,ッテ,< 章なし >,0,2
、,記号,読点,*,*,*,*,、,、,、,< 章なし >,0,2
煉羊羹,名詞,固有名詞,一般,*,*,*,煉羊羹,ネリヨウカン,ネリヨーカン,< 章なし >,0,2
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >,0,2
濃,形容詞,自立,*,*,形容詞・アウオ段,ガル接続,濃い,コ,コ,< 章なし >,0,2
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,< 章なし >,0,2
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,< 章なし >,0,2
澱ん,動詞,自立,*,*,五段・マ行,連用タ接続,澱む,ヨドン,ヨドン,< 章なし >,0,2
だ,助動詞,*,*,*,特殊・タ,基本形,だ,ダ,ダ,< 章なし >,0,2
色彩,名詞,一般,*,*,*,*,色彩,シキサイ,シキサイ,< 章なし >,0,2
ばかり,助詞,副助詞,*,*,*,*,ばかり,バカリ,バカリ,< 章なし >,0,2
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,< 章なし >,0,2
、,記号,読点,*,*,*,*,、,、,、,< 章なし >,0,2
私,名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ,< 章なし >,0,2
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >,0,2
まわり,名詞,一般,*,*,*,*,まわり,マワリ,マワリ,< 章なし >,0,2
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,< 章なし >,0,2
包ん,動詞,自立,*,*,五段・マ行,連用タ接続,包む,ツツン,ツツン,< 章なし >,0,2
で,助詞,接続助詞,*,*,*,*,で,デ,デ,< 章なし >,0,2
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,< 章なし >,0,2
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >,0,2
。,記号,句点,*,*,*,*,。,。,。,< 章なし >,0,2
頭,名詞,一般,*,*,*,*,頭,アタマ,アタマ,< 章なし >,0,3
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >,0,3
上,名詞,非自立,副詞可能,*,*,*,上,ウエ,ウエ,< 章なし >,0,3
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,< 章なし >,0,3
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,< 章なし >,0,3
夕立,名詞,一般,*,*,*,*,夕立,ユウダチ,ユーダチ,< 章なし >,0,3
雲,名詞,一般,*,*,*,*,雲,クモ,クモ,< 章なし >,0,3
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >,0,3
様,名詞,非自立,助動詞語幹,*,*,*,様,ヨウ,ヨー,< 章なし >,0,3
に,助詞,副詞化,*,*,*,*,に,ニ,ニ,< 章なし >,0,3
、,記号,読点,*,*,*,*,、,、,、,< 章なし >,0,3
まっ,接頭詞,名詞接続,*,*,*,*,まっ,マッ,マッ,< 章なし >,0,3
くらに,名詞,一般,*,*,*,*,倉荷,クラニ,クラニ,< 章なし >,0,3
層,名詞,接尾,一般,*,*,*,層,ソウ,ソー,< 章なし >,0,3
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,< 章なし >,0,3
なし,動詞,自立,*,*,五段・サ行,連用形,なす,ナシ,ナシ,< 章なし >,0,3
